Parametre,Yıl,Yıllık Ortalama Toplam,Ay_Adı,Değer,Ay_Sayı,Tarih
Küresel Güneş Radyasyonu,1990,16.87,Haziran,25.13,6,1990-06
Küresel Güneş Radyasyonu,1991,16.63,Haziran,25.21,6,1991-06
Küresel Güneş Radyasyonu,1992,17.36,Haziran,24.8,6,1992-06
Küresel Güneş Radyasyonu,1993,17.21,Haziran,25.17,6,1993-06
Küresel Güneş Radyasyonu,1994,17.33,Haziran,25.62,6,1994-06
Küresel Güneş Radyasyonu,1995,16.91,Haziran,25.46,6,1995-06
Küresel Güneş Radyasyonu,1996,16.84,Haziran,26.71,6,1996-06
Küresel Güneş Radyasyonu,1997,17.78,Haziran,26.3,6,1997-06
Küresel Güneş Radyasyonu,1998,17.84,Haziran,25.6,6,1998-06
Küresel Güneş Radyasyonu,1999,18.49,Haziran,26.2,6,1999-06
Küresel Güneş Radyasyonu,2000,18.04,Haziran,27.79,6,2000-06
Küresel Güneş Radyasyonu,2001,18.14,Haziran,30.47,6,2001-06
Küresel Güneş Radyasyonu,2002,17.95,Haziran,27.87,6,2002-06
Küresel Güneş Radyasyonu,2003,17.77,Haziran,28.95,6,2003-06
Küresel Güneş Radyasyonu,2004,18.4,Haziran,28.19,6,2004-06
Küresel Güneş Radyasyonu,2005,18.11,Haziran,28.36,6,2005-06
Küresel Güneş Radyasyonu,2006,18.34,Haziran,29.24,6,2006-06
Küresel Güneş Radyasyonu,2007,18.28,Haziran,28.38,6,2007-06
Küresel Güneş Radyasyonu,2008,18.42,Haziran,29.15,6,2008-06
Küresel Güneş Radyasyonu,2009,17.95,Haziran,29.17,6,2009-06
Küresel Güneş Radyasyonu,2010,18.03,Haziran,27.2,6,2010-06
Küresel Güneş Radyasyonu,2011,17.67,Haziran,27.91,6,2011-06
Küresel Güneş Radyasyonu,2012,17.92,Haziran,29.29,6,2012-06
Küresel Güneş Radyasyonu,2013,18.34,Haziran,29.28,6,2013-06
Küresel Güneş Radyasyonu,2014,18.18,Haziran,27.56,6,2014-06
Küresel Güneş Radyasyonu,2015,17.75,Haziran,26.03,6,2015-06
Küresel Güneş Radyasyonu,2016,18.51,Haziran,27.84,6,2016-06
Küresel Güneş Radyasyonu,2017,18.65,Haziran,27.53,6,2017-06
Küresel Güneş Radyasyonu,2018,18.19,Haziran,27.55,6,2018-06
Küresel Güneş Radyasyonu,2019,17.85,Haziran,26.25,6,2019-06
Küresel Güneş Radyasyonu,2020,18.41,Haziran,28.59,6,2020-06
Küresel Güneş Radyasyonu,2021,18.48,Haziran,28.3,6,2021-06
Küresel Güneş Radyasyonu,2022,18.04,Haziran,26.75,6,2022-06
Küresel Güneş Radyasyonu,2023,18.02,Haziran,25.64,6,2023-06
Küresel Güneş Radyasyonu,2024,18.29,Haziran,29.99,6,2024-06
Küresel Güneş Radyasyonu,2025,17.78,Haziran,29.81,6,2025-06
Toplam Yağış Miktarı,1981,573.14,Haziran,37.54,6,1981-06
Toplam Yağış Miktarı,1982,466.21,Haziran,17.32,6,1982-06
Toplam Yağış Miktarı,1983,483.58,Haziran,18.64,6,1983-06
Toplam Yağış Miktarı,1984,400.06,Haziran,4.22,6,1984-06
Toplam Yağış Miktarı,1985,478.98,Haziran,8.72,6,1985-06
Toplam Yağış Miktarı,1986,380.47,Haziran,10.16,6,1986-06
Toplam Yağış Miktarı,1987,508.8,Haziran,14.71,6,1987-06
Toplam Yağış Miktarı,1988,527.57,Haziran,30.79,6,1988-06
Toplam Yağış Miktarı,1989,306.47,Haziran,6.02,6,1989-06
Toplam Yağış Miktarı,1990,292.49,Haziran,8.09,6,1990-06
Toplam Yağış Miktarı,1991,460.95,Haziran,5.09,6,1991-06
Toplam Yağış Miktarı,1992,357.27,Haziran,26.63,6,1992-06
Toplam Yağış Miktarı,1993,300.81,Haziran,16.78,6,1993-06
Toplam Yağış Miktarı,1994,540.8,Haziran,7.34,6,1994-06
Toplam Yağış Miktarı,1995,429.44,Haziran,33.99,6,1995-06
Toplam Yağış Miktarı,1996,506.35,Haziran,8.2,6,1996-06
Toplam Yağış Miktarı,1997,536.55,Haziran,68.73,6,1997-06
Toplam Yağış Miktarı,1998,443.46,Haziran,8.61,6,1998-06
Toplam Yağış Miktarı,1999,323.65,Haziran,46.26,6,1999-06
Toplam Yağış Miktarı,2000,465.73,Haziran,17.03,6,2000-06
Toplam Yağış Miktarı,2001,565.04,Haziran,0.38,6,2001-06
Toplam Yağış Miktarı,2002,423.15,Haziran,8.61,6,2002-06
Toplam Yağış Miktarı,2003,435.34,Haziran,12.79,6,2003-06
Toplam Yağış Miktarı,2004,353.61,Haziran,15.3,6,2004-06
Toplam Yağış Miktarı,2005,326.17,Haziran,15.17,6,2005-06
Toplam Yağış Miktarı,2006,393.69,Haziran,4.5,6,2006-06
Toplam Yağış Miktarı,2007,379.48,Haziran,11.09,6,2007-06
Toplam Yağış Miktarı,2008,318.73,Haziran,16.71,6,2008-06
Toplam Yağış Miktarı,2009,538.24,Haziran,5.26,6,2009-06
Toplam Yağış Miktarı,2010,450.55,Haziran,42.75,6,2010-06
Toplam Yağış Miktarı,2011,479.95,Haziran,65.69,6,2011-06
Toplam Yağış Miktarı,2012,524.59,Haziran,11.46,6,2012-06
Toplam Yağış Miktarı,2013,288.18,Haziran,14.54,6,2013-06
Toplam Yağış Miktarı,2014,457.31,Haziran,31.67,6,2014-06
Toplam Yağış Miktarı,2015,397.79,Haziran,60.28,6,2015-06
Toplam Yağış Miktarı,2016,381.37,Haziran,18.51,6,2016-06
Toplam Yağış Miktarı,2017,356.64,Haziran,9.92,6,2017-06
Toplam Yağış Miktarı,2018,444.23,Haziran,32.94,6,2018-06
Toplam Yağış Miktarı,2019,434.96,Haziran,28.28,6,2019-06
Toplam Yağış Miktarı,2020,308.42,Haziran,12.71,6,2020-06
Toplam Yağış Miktarı,2021,316.18,Haziran,19.93,6,2021-06
Toplam Yağış Miktarı,2022,331.53,Haziran,20.57,6,2022-06
Toplam Yağış Miktarı,2023,350.38,Haziran,49.1,6,2023-06
Toplam Yağış Miktarı,2024,331.75,Haziran,3.33,6,2024-06
Toplam Yağış Miktarı,2025,17.78,Haziran,3.24,6,2025-06
2m Bağıl Nem,1981,60.01,Haziran,52.47,6,1981-06
2m Bağıl Nem,1982,62.36,Haziran,54.3,6,1982-06
2m Bağıl Nem,1983,61.97,Haziran,52.67,6,1983-06
2m Bağıl Nem,1984,58.12,Haziran,46.14,6,1984-06
2m Bağıl Nem,1985,58.95,Haziran,45.6,6,1985-06
2m Bağıl Nem,1986,58.86,Haziran,50.82,6,1986-06
2m Bağıl Nem,1987,58.73,Haziran,49.68,6,1987-06
2m Bağıl Nem,1988,63.12,Haziran,55.51,6,1988-06
2m Bağıl Nem,1989,57.2,Haziran,38.85,6,1989-06
2m Bağıl Nem,1990,56.49,Haziran,46.65,6,1990-06
2m Bağıl Nem,1991,58.98,Haziran,49.08,6,1991-06
2m Bağıl Nem,1992,61.98,Haziran,56.66,6,1992-06
2m Bağıl Nem,1993,57.05,Haziran,50.16,6,1993-06
2m Bağıl Nem,1994,58.4,Haziran,42.46,6,1994-06
2m Bağıl Nem,1995,62.57,Haziran,50.91,6,1995-06
2m Bağıl Nem,1996,62.4,Haziran,48.93,6,1996-06
2m Bağıl Nem,1997,63.66,Haziran,60.36,6,1997-06
2m Bağıl Nem,1998,60.54,Haziran,57.39,6,1998-06
2m Bağıl Nem,1999,59.12,Haziran,59.45,6,1999-06
2m Bağıl Nem,2000,60.33,Haziran,53.69,6,2000-06
2m Bağıl Nem,2001,57.07,Haziran,41.14,6,2001-06
2m Bağıl Nem,2002,61.92,Haziran,54.4,6,2002-06
2m Bağıl Nem,2003,59.62,Haziran,49.75,6,2003-06
2m Bağıl Nem,2004,56.89,Haziran,47.42,6,2004-06
2m Bağıl Nem,2005,58.56,Haziran,48.4,6,2005-06
2m Bağıl Nem,2006,58.82,Haziran,40.94,6,2006-06
2m Bağıl Nem,2007,56.92,Haziran,45.45,6,2007-06
2m Bağıl Nem,2008,56.68,Haziran,44.0,6,2008-06
2m Bağıl Nem,2009,61.66,Haziran,49.72,6,2009-06
2m Bağıl Nem,2010,58.03,Haziran,55.03,6,2010-06
2m Bağıl Nem,2011,63.86,Haziran,61.36,6,2011-06
2m Bağıl Nem,2012,61.7,Haziran,50.5,6,2012-06
2m Bağıl Nem,2013,57.87,Haziran,47.83,6,2013-06
2m Bağıl Nem,2014,58.86,Haziran,50.57,6,2014-06
2m Bağıl Nem,2015,62.58,Haziran,64.27,6,2015-06
2m Bağıl Nem,2016,54.39,Haziran,49.56,6,2016-06
2m Bağıl Nem,2017,58.54,Haziran,55.77,6,2017-06
2m Bağıl Nem,2018,58.76,Haziran,52.46,6,2018-06
2m Bağıl Nem,2019,60.87,Haziran,56.55,6,2019-06
2m Bağıl Nem,2020,56.82,Haziran,49.39,6,2020-06
2m Bağıl Nem,2021,56.02,Haziran,46.86,6,2021-06
2m Bağıl Nem,2022,59.55,Haziran,55.44,6,2022-06
2m Bağıl Nem,2023,56.7,Haziran,60.81,6,2023-06
2m Bağıl Nem,2024,57.69,Haziran,38.17,6,2024-06
2m Bağıl Nem,2025,17.78,Haziran,37.59,6,2025-06
2m Hava Sıcaklığı,1981,11.37,Haziran,19.13,6,1981-06
2m Hava Sıcaklığı,1982,10.1,Haziran,18.1,6,1982-06
2m Hava Sıcaklığı,1983,10.42,Haziran,17.76,6,1983-06
2m Hava Sıcaklığı,1984,11.14,Haziran,18.86,6,1984-06
2m Hava Sıcaklığı,1985,11.11,Haziran,19.4,6,1985-06
2m Hava Sıcaklığı,1986,11.57,Haziran,18.47,6,1986-06
2m Hava Sıcaklığı,1987,10.95,Haziran,18.88,6,1987-06
2m Hava Sıcaklığı,1988,10.63,Haziran,18.56,6,1988-06
2m Hava Sıcaklığı,1989,11.23,Haziran,19.68,6,1989-06
2m Hava Sıcaklığı,1990,11.03,Haziran,18.56,6,1990-06
2m Hava Sıcaklığı,1991,11.07,Haziran,19.78,6,1991-06
2m Hava Sıcaklığı,1992,9.21,Haziran,18.18,6,1992-06
2m Hava Sıcaklığı,1993,10.65,Haziran,18.61,6,1993-06
2m Hava Sıcaklığı,1994,11.84,Haziran,18.5,6,1994-06
2m Hava Sıcaklığı,1995,10.92,Haziran,20.54,6,1995-06
2m Hava Sıcaklığı,1996,11.49,Haziran,18.45,6,1996-06
2m Hava Sıcaklığı,1997,10.34,Haziran,18.46,6,1997-06
2m Hava Sıcaklığı,1998,11.9,Haziran,19.21,6,1998-06
2m Hava Sıcaklığı,1999,12.02,Haziran,18.5,6,1999-06
2m Hava Sıcaklığı,2000,10.71,Haziran,18.28,6,2000-06
2m Hava Sıcaklığı,2001,12.37,Haziran,20.2,6,2001-06
2m Hava Sıcaklığı,2002,11.03,Haziran,18.93,6,2002-06
2m Hava Sıcaklığı,2003,11.15,Haziran,18.97,6,2003-06
2m Hava Sıcaklığı,2004,11.45,Haziran,19.59,6,2004-06
2m Hava Sıcaklığı,2005,11.37,Haziran,18.91,6,2005-06
2m Hava Sıcaklığı,2006,11.65,Haziran,21.29,6,2006-06
2m Hava Sıcaklığı,2007,11.99,Haziran,21.01,6,2007-06
2m Hava Sıcaklığı,2008,11.73,Haziran,20.27,6,2008-06
2m Hava Sıcaklığı,2009,11.46,Haziran,20.09,6,2009-06
2m Hava Sıcaklığı,2010,13.44,Haziran,20.04,6,2010-06
2m Hava Sıcaklığı,2011,10.3,Haziran,18.07,6,2011-06
2m Hava Sıcaklığı,2012,11.67,Haziran,20.83,6,2012-06
2m Hava Sıcaklığı,2013,11.6,Haziran,19.73,6,2013-06
2m Hava Sıcaklığı,2014,12.66,Haziran,19.18,6,2014-06
2m Hava Sıcaklığı,2015,11.69,Haziran,18.31,6,2015-06
2m Hava Sıcaklığı,2016,12.13,Haziran,20.7,6,2016-06
2m Hava Sıcaklığı,2017,11.84,Haziran,19.62,6,2017-06
2m Hava Sıcaklığı,2018,13.2,Haziran,21.05,6,2018-06
2m Hava Sıcaklığı,2019,12.1,Haziran,20.68,6,2019-06
2m Hava Sıcaklığı,2020,12.49,Haziran,19.62,6,2020-06
2m Hava Sıcaklığı,2021,12.06,Haziran,19.44,6,2021-06
2m Hava Sıcaklığı,2022,11.84,Haziran,20.09,6,2022-06
2m Hava Sıcaklığı,2023,12.98,Haziran,19.11,6,2023-06
2m Hava Sıcaklığı,2024,13.56,Haziran,24.66,6,2024-06
2m Hava Sıcaklığı,2025,17.78,Haziran,21.04,6,2025-06
2m Rüzgâr Hızı,1981,2.4,Haziran,2.0,6,1981-06
2m Rüzgâr Hızı,1982,2.18,Haziran,1.79,6,1982-06
2m Rüzgâr Hızı,1983,2.17,Haziran,1.89,6,1983-06
2m Rüzgâr Hızı,1984,2.16,Haziran,2.32,6,1984-06
2m Rüzgâr Hızı,1985,2.24,Haziran,1.97,6,1985-06
2m Rüzgâr Hızı,1986,2.05,Haziran,1.97,6,1986-06
2m Rüzgâr Hızı,1987,2.29,Haziran,2.19,6,1987-06
2m Rüzgâr Hızı,1988,2.19,Haziran,1.96,6,1988-06
2m Rüzgâr Hızı,1989,2.08,Haziran,2.01,6,1989-06
2m Rüzgâr Hızı,1990,2.11,Haziran,2.28,6,1990-06
2m Rüzgâr Hızı,1991,2.06,Haziran,2.12,6,1991-06
2m Rüzgâr Hızı,1992,2.08,Haziran,1.68,6,1992-06
2m Rüzgâr Hızı,1993,2.15,Haziran,2.0,6,1993-06
2m Rüzgâr Hızı,1994,2.17,Haziran,2.76,6,1994-06
2m Rüzgâr Hızı,1995,2.07,Haziran,1.86,6,1995-06
2m Rüzgâr Hızı,1996,2.03,Haziran,2.08,6,1996-06
2m Rüzgâr Hızı,1997,2.07,Haziran,1.79,6,1997-06
2m Rüzgâr Hızı,1998,2.09,Haziran,1.79,6,1998-06
2m Rüzgâr Hızı,1999,2.06,Haziran,1.86,6,1999-06
2m Rüzgâr Hızı,2000,2.14,Haziran,2.26,6,2000-06
2m Rüzgâr Hızı,2001,2.19,Haziran,2.07,6,2001-06
2m Rüzgâr Hızı,2002,1.96,Haziran,2.21,6,2002-06
2m Rüzgâr Hızı,2003,2.19,Haziran,1.92,6,2003-06
2m Rüzgâr Hızı,2004,2.22,Haziran,2.11,6,2004-06
2m Rüzgâr Hızı,2005,2.24,Haziran,1.94,6,2005-06
2m Rüzgâr Hızı,2006,2.08,Haziran,2.21,6,2006-06
2m Rüzgâr Hızı,2007,2.1,Haziran,2.14,6,2007-06
2m Rüzgâr Hızı,2008,2.09,Haziran,2.29,6,2008-06
2m Rüzgâr Hızı,2009,2.24,Haziran,2.06,6,2009-06
2m Rüzgâr Hızı,2010,2.15,Haziran,1.88,6,2010-06
2m Rüzgâr Hızı,2011,1.96,Haziran,1.84,6,2011-06
2m Rüzgâr Hızı,2012,2.1,Haziran,1.92,6,2012-06
2m Rüzgâr Hızı,2013,2.27,Haziran,2.21,6,2013-06
2m Rüzgâr Hızı,2014,2.03,Haziran,2.05,6,2014-06
2m Rüzgâr Hızı,2015,1.99,Haziran,1.52,6,2015-06
2m Rüzgâr Hızı,2016,2.23,Haziran,2.25,6,2016-06
2m Rüzgâr Hızı,2017,2.06,Haziran,1.92,6,2017-06
2m Rüzgâr Hızı,2018,2.04,Haziran,1.57,6,2018-06
2m Rüzgâr Hızı,2019,2.02,Haziran,1.71,6,2019-06
2m Rüzgâr Hızı,2020,2.04,Haziran,1.91,6,2020-06
2m Rüzgâr Hızı,2021,2.22,Haziran,2.05,6,2021-06
2m Rüzgâr Hızı,2022,2.1,Haziran,1.99,6,2022-06
2m Rüzgâr Hızı,2023,2.03,Haziran,1.85,6,2023-06
2m Rüzgâr Hızı,2024,2.01,Haziran,2.24,6,2024-06
2m Rüzgâr Hızı,2025,17.78,Haziran,2.42,6,2025-06
Küresel Güneş Radyasyonu,1981,17.78,Temmuz,23.16,7,1981-07
Küresel Güneş Radyasyonu,1982,17.78,Temmuz,23.16,7,1982-07
Küresel Güneş Radyasyonu,1983,17.78,Temmuz,23.16,7,1983-07
Küresel Güneş Radyasyonu,1984,16.66,Temmuz,25.72,7,1984-07
Küresel Güneş Radyasyonu,1985,16.41,Temmuz,24.95,7,1985-07
Küresel Güneş Radyasyonu,1986,16.91,Temmuz,27.43,7,1986-07
Küresel Güneş Radyasyonu,1987,16.72,Temmuz,27.97,7,1987-07
Küresel Güneş Radyasyonu,1988,16.44,Temmuz,26.41,7,1988-07
Küresel Güneş Radyasyonu,1989,17.48,Temmuz,27.48,7,1989-07
Küresel Güneş Radyasyonu,1990,16.87,Temmuz,26.31,7,1990-07
Küresel Güneş Radyasyonu,1991,16.63,Temmuz,27.57,7,1991-07
Küresel Güneş Radyasyonu,1992,17.36,Temmuz,26.75,7,1992-07
Küresel Güneş Radyasyonu,1993,17.21,Temmuz,27.67,7,1993-07
Küresel Güneş Radyasyonu,1994,17.33,Temmuz,27.83,7,1994-07
Küresel Güneş Radyasyonu,1995,16.91,Temmuz,26.14,7,1995-07
Küresel Güneş Radyasyonu,1996,16.84,Temmuz,26.45,7,1996-07
Küresel Güneş Radyasyonu,1997,17.78,Temmuz,28.26,7,1997-07
Küresel Güneş Radyasyonu,1998,17.84,Temmuz,28.69,7,1998-07
Küresel Güneş Radyasyonu,1999,18.49,Temmuz,28.37,7,1999-07
Küresel Güneş Radyasyonu,2000,18.04,Temmuz,28.16,7,2000-07
Küresel Güneş Radyasyonu,2001,18.14,Temmuz,28.34,7,2001-07
Küresel Güneş Radyasyonu,2002,17.95,Temmuz,27.8,7,2002-07
Küresel Güneş Radyasyonu,2003,17.77,Temmuz,28.98,7,2003-07
Küresel Güneş Radyasyonu,2004,18.4,Temmuz,29.53,7,2004-07
Küresel Güneş Radyasyonu,2005,18.11,Temmuz,28.64,7,2005-07
Küresel Güneş Radyasyonu,2006,18.34,Temmuz,28.71,7,2006-07
Küresel Güneş Radyasyonu,2007,18.28,Temmuz,29.31,7,2007-07
Küresel Güneş Radyasyonu,2008,18.42,Temmuz,29.81,7,2008-07
Küresel Güneş Radyasyonu,2009,17.95,Temmuz,26.85,7,2009-07
Küresel Güneş Radyasyonu,2010,18.03,Temmuz,28.67,7,2010-07
Küresel Güneş Radyasyonu,2011,17.67,Temmuz,28.28,7,2011-07
Küresel Güneş Radyasyonu,2012,17.92,Temmuz,28.63,7,2012-07
Küresel Güneş Radyasyonu,2013,18.34,Temmuz,29.13,7,2013-07
Küresel Güneş Radyasyonu,2014,18.18,Temmuz,28.83,7,2014-07
Küresel Güneş Radyasyonu,2015,17.75,Temmuz,28.84,7,2015-07
Küresel Güneş Radyasyonu,2016,18.51,Temmuz,29.32,7,2016-07
Küresel Güneş Radyasyonu,2017,18.65,Temmuz,30.05,7,2017-07
Küresel Güneş Radyasyonu,2018,18.19,Temmuz,29.16,7,2018-07
Küresel Güneş Radyasyonu,2019,17.85,Temmuz,28.74,7,2019-07
Küresel Güneş Radyasyonu,2020,18.41,Temmuz,29.87,7,2020-07
Küresel Güneş Radyasyonu,2021,18.48,Temmuz,29.13,7,2021-07
Küresel Güneş Radyasyonu,2022,18.04,Temmuz,29.63,7,2022-07
Küresel Güneş Radyasyonu,2023,18.02,Temmuz,29.04,7,2023-07
Küresel Güneş Radyasyonu,2024,18.29,Temmuz,27.8,7,2024-07
Küresel Güneş Radyasyonu,2025,17.78,Temmuz,23.16,7,2025-07
Toplam Yağış Miktarı,1981,573.14,Temmuz,6.83,7,1981-07
Toplam Yağış Miktarı,1982,466.21,Temmuz,14.03,7,1982-07
Toplam Yağış Miktarı,1983,483.58,Temmuz,0.44,7,1983-07
Toplam Yağış Miktarı,1984,400.06,Temmuz,2.04,7,1984-07
Toplam Yağış Miktarı,1985,478.98,Temmuz,2.27,7,1985-07
Toplam Yağış Miktarı,1986,380.47,Temmuz,0.01,7,1986-07
Toplam Yağış Miktarı,1987,508.8,Temmuz,24.75,7,1987-07
Toplam Yağış Miktarı,1988,527.57,Temmuz,7.96,7,1988-07
Toplam Yağış Miktarı,1989,306.47,Temmuz,0.16,7,1989-07
Toplam Yağış Miktarı,1990,292.49,Temmuz,0.58,7,1990-07
Toplam Yağış Miktarı,1991,460.95,Temmuz,0.86,7,1991-07
Toplam Yağış Miktarı,1992,357.27,Temmuz,28.55,7,1992-07
Toplam Yağış Miktarı,1993,300.81,Temmuz,0.14,7,1993-07
Toplam Yağış Miktarı,1994,540.8,Temmuz,7.94,7,1994-07
Toplam Yağış Miktarı,1995,429.44,Temmuz,28.03,7,1995-07
Toplam Yağış Miktarı,1996,506.35,Temmuz,1.41,7,1996-07
Toplam Yağış Miktarı,1997,536.55,Temmuz,0.33,7,1997-07
Toplam Yağış Miktarı,1998,443.46,Temmuz,2.48,7,1998-07
Toplam Yağış Miktarı,1999,323.65,Temmuz,3.34,7,1999-07
Toplam Yağış Miktarı,2000,465.73,Temmuz,0.0,7,2000-07
Toplam Yağış Miktarı,2001,565.04,Temmuz,1.07,7,2001-07
Toplam Yağış Miktarı,2002,423.15,Temmuz,7.93,7,2002-07
Toplam Yağış Miktarı,2003,435.34,Temmuz,0.01,7,2003-07
Toplam Yağış Miktarı,2004,353.61,Temmuz,2.43,7,2004-07
Toplam Yağış Miktarı,2005,326.17,Temmuz,2.62,7,2005-07
Toplam Yağış Miktarı,2006,393.69,Temmuz,2.54,7,2006-07
Toplam Yağış Miktarı,2007,379.48,Temmuz,0.24,7,2007-07
Toplam Yağış Miktarı,2008,318.73,Temmuz,1.52,7,2008-07
Toplam Yağış Miktarı,2009,538.24,Temmuz,26.04,7,2009-07
Toplam Yağış Miktarı,2010,450.55,Temmuz,2.43,7,2010-07
Toplam Yağış Miktarı,2011,479.95,Temmuz,1.41,7,2011-07
Toplam Yağış Miktarı,2012,524.59,Temmuz,7.37,7,2012-07
Toplam Yağış Miktarı,2013,288.18,Temmuz,0.79,7,2013-07
Toplam Yağış Miktarı,2014,457.31,Temmuz,3.53,7,2014-07
Toplam Yağış Miktarı,2015,397.79,Temmuz,2.4,7,2015-07
Toplam Yağış Miktarı,2016,381.37,Temmuz,2.91,7,2016-07
Toplam Yağış Miktarı,2017,356.64,Temmuz,0.0,7,2017-07
Toplam Yağış Miktarı,2018,444.23,Temmuz,1.54,7,2018-07
Toplam Yağış Miktarı,2019,434.96,Temmuz,5.78,7,2019-07
Toplam Yağış Miktarı,2020,308.42,Temmuz,1.16,7,2020-07
Toplam Yağış Miktarı,2021,316.18,Temmuz,8.63,7,2021-07
Toplam Yağış Miktarı,2022,331.53,Temmuz,1.25,7,2022-07
Toplam Yağış Miktarı,2023,350.38,Temmuz,3.43,7,2023-07
Toplam Yağış Miktarı,2024,331.75,Temmuz,8.93,7,2024-07
Toplam Yağış Miktarı,2025,17.78,Temmuz,5.18,7,2025-07
2m Bağıl Nem,1981,60.01,Temmuz,41.12,7,1981-07
2m Bağıl Nem,1982,62.36,Temmuz,46.17,7,1982-07
2m Bağıl Nem,1983,61.97,Temmuz,41.75,7,1983-07
2m Bağıl Nem,1984,58.12,Temmuz,36.79,7,1984-07
2m Bağıl Nem,1985,58.95,Temmuz,35.69,7,1985-07
2m Bağıl Nem,1986,58.86,Temmuz,32.38,7,1986-07
2m Bağıl Nem,1987,58.73,Temmuz,41.55,7,1987-07
2m Bağıl Nem,1988,63.12,Temmuz,48.82,7,1988-07
2m Bağıl Nem,1989,57.2,Temmuz,34.37,7,1989-07
2m Bağıl Nem,1990,56.49,Temmuz,36.84,7,1990-07
2m Bağıl Nem,1991,58.98,Temmuz,33.82,7,1991-07
2m Bağıl Nem,1992,61.98,Temmuz,51.27,7,1992-07
2m Bağıl Nem,1993,57.05,Temmuz,37.74,7,1993-07
2m Bağıl Nem,1994,58.4,Temmuz,35.09,7,1994-07
2m Bağıl Nem,1995,62.57,Temmuz,54.33,7,1995-07
2m Bağıl Nem,1996,62.4,Temmuz,34.26,7,1996-07
2m Bağıl Nem,1997,63.66,Temmuz,46.06,7,1997-07
2m Bağıl Nem,1998,60.54,Temmuz,38.23,7,1998-07
2m Bağıl Nem,1999,59.12,Temmuz,45.24,7,1999-07
2m Bağıl Nem,2000,60.33,Temmuz,29.61,7,2000-07
2m Bağıl Nem,2001,57.07,Temmuz,31.54,7,2001-07
2m Bağıl Nem,2002,61.92,Temmuz,41.21,7,2002-07
2m Bağıl Nem,2003,59.62,Temmuz,36.04,7,2003-07
2m Bağıl Nem,2004,56.89,Temmuz,32.91,7,2004-07
2m Bağıl Nem,2005,58.56,Temmuz,34.03,7,2005-07
2m Bağıl Nem,2006,58.82,Temmuz,37.56,7,2006-07
2m Bağıl Nem,2007,56.92,Temmuz,30.13,7,2007-07
2m Bağıl Nem,2008,56.68,Temmuz,31.58,7,2008-07
2m Bağıl Nem,2009,61.66,Temmuz,47.89,7,2009-07
2m Bağıl Nem,2010,58.03,Temmuz,41.56,7,2010-07
2m Bağıl Nem,2011,63.86,Temmuz,49.43,7,2011-07
2m Bağıl Nem,2012,61.7,Temmuz,35.24,7,2012-07
2m Bağıl Nem,2013,57.87,Temmuz,34.93,7,2013-07
2m Bağıl Nem,2014,58.86,Temmuz,33.76,7,2014-07
2m Bağıl Nem,2015,62.58,Temmuz,48.01,7,2015-07
2m Bağıl Nem,2016,54.39,Temmuz,33.7,7,2016-07
2m Bağıl Nem,2017,58.54,Temmuz,32.4,7,2017-07
2m Bağıl Nem,2018,58.76,Temmuz,37.64,7,2018-07
2m Bağıl Nem,2019,60.87,Temmuz,42.71,7,2019-07
2m Bağıl Nem,2020,56.82,Temmuz,33.57,7,2020-07
2m Bağıl Nem,2021,56.02,Temmuz,38.62,7,2021-07
2m Bağıl Nem,2022,59.55,Temmuz,39.02,7,2022-07
2m Bağıl Nem,2023,56.7,Temmuz,40.28,7,2023-07
2m Bağıl Nem,2024,57.69,Temmuz,39.3,7,2024-07
2m Bağıl Nem,2025,17.78,Temmuz,30.49,7,2025-07
2m Hava Sıcaklığı,1981,11.37,Temmuz,22.38,7,1981-07
2m Hava Sıcaklığı,1982,10.1,Temmuz,19.86,7,1982-07
2m Hava Sıcaklığı,1983,10.42,Temmuz,21.61,7,1983-07
2m Hava Sıcaklığı,1984,11.14,Temmuz,21.62,7,1984-07
2m Hava Sıcaklığı,1985,11.11,Temmuz,20.18,7,1985-07
2m Hava Sıcaklığı,1986,11.57,Temmuz,23.44,7,1986-07
2m Hava Sıcaklığı,1987,10.95,Temmuz,22.52,7,1987-07
2m Hava Sıcaklığı,1988,10.63,Temmuz,21.58,7,1988-07
2m Hava Sıcaklığı,1989,11.23,Temmuz,23.06,7,1989-07
2m Hava Sıcaklığı,1990,11.03,Temmuz,23.6,7,1990-07
2m Hava Sıcaklığı,1991,11.07,Temmuz,23.42,7,1991-07
2m Hava Sıcaklığı,1992,9.21,Temmuz,19.67,7,1992-07
2m Hava Sıcaklığı,1993,10.65,Temmuz,21.85,7,1993-07
2m Hava Sıcaklığı,1994,11.84,Temmuz,22.49,7,1994-07
2m Hava Sıcaklığı,1995,10.92,Temmuz,19.88,7,1995-07
2m Hava Sıcaklığı,1996,11.49,Temmuz,24.57,7,1996-07
2m Hava Sıcaklığı,1997,10.34,Temmuz,21.46,7,1997-07
2m Hava Sıcaklığı,1998,11.9,Temmuz,23.56,7,1998-07
2m Hava Sıcaklığı,1999,12.02,Temmuz,23.16,7,1999-07
2m Hava Sıcaklığı,2000,10.71,Temmuz,24.99,7,2000-07
2m Hava Sıcaklığı,2001,12.37,Temmuz,25.13,7,2001-07
2m Hava Sıcaklığı,2002,11.03,Temmuz,23.6,7,2002-07
2m Hava Sıcaklığı,2003,11.15,Temmuz,22.22,7,2003-07
2m Hava Sıcaklığı,2004,11.45,Temmuz,23.03,7,2004-07
